index,text,label
1074,"UPDATE 1-PacifiCare to buy American Medical for \$502 mln PacifiCare Health Systems Inc. (PHS.N: Quote, Profile, Research) , one of the biggest Medicare plan providers, said on Wednesday it has agreed to buy health-care benefits provider American Medical Security Group Inc.",2
1075,Oil price climbs back above \$50 The price of crude oil moves back above the benchmark \$50 a barrel mark as production facilities in the Gulf of Mexico remain down.,2
1076,"UPDATE 1-ING to sell Baring Asset Management Financial group ING (ING.AS: Quote, Profile, Research) has agreed to sell Baring Asset Management (BAM) to US groups MassMutual and Northern Trust (NTRS.",2
1077,"The Dollar Slips Against the Yen  TOKYO (Reuters) - The dollar slipped against the yen on  Wednesday on a round of selling by Japanese exporters, but it  found support from intervention worries and caution ahead of  U.S. non-farm payrolls data due later in the week.",2
1078,"Vivendi, Messier Each Fined EU1 Million by Regulator (Update2) Jean-Marie Messier, the former chief of Vivendi Universal SA who is under investigation for alleged fraud and stock manipulation, was fined 1 million euros (\$1.3 million) by French regulator ",2
1079,"Dow Up Again as Stocks Log Second Straight Week of Gains Tech stocks shone for a second straight day, this time with Dell in the lead after it posted a 25 percent increase in third-quarter profits and matched forecasts for its outlook.",2
1080,"Southern Co. Quarterly Profit Rises Southern Co. (SO.N: Quote, Profile, Research) , which supplies power to the US Southeast, said Thursday its third-quarter earnings rose slightly, as increased energy use in the industrial ",2
1081,"Fed Raises US Rates for Fifth Time This Year The Federal Reserve raised US interest rates on December 14, 2004 by a quarter-percentage point for the fifth time this year and said it will keep gradually lifting them from rock-bottom levels as the economy grows.",2
1082,"Oil prices fall 14 per cent in a week NEW YORK - Crude oil futures fell for a fourth day Friday, settling below \$43 a barrel for the first time since August and extending the week #39;s decline in oil prices to 14 per cent.",2
1083,"Greenspan Floats Higher Retirement Age An aging population will put significant stresses on the budget deficit over the next three decades, a problem that could be solved by raising the retirement age, Federal Reserve Chief Alan Greenspan said in a speech Friday.",2
1084,Kmart to sell 18 stores to Home Depot NEW YORK - Retailer Kmart Holdings Corp. on Monday said it finalized a deal to sell 18 of its stores to Home Depot Inc. for \$271 million.,2
1085,"Raytheon Buys Photon Research Associates Defense contractor Raytheon Co. said Wednesday that it purchased privately held Photon Research Associates Inc., a provider of physics-based modeling services for government customers.",2
1086,Western Digital Outlook Spurs Sector Disk drive makers were on a roll Wednesday morning after industry giant Western Digital Corp. upped its outlook for the current quarter.,2
1087,"Jardine Lloyd Profit to Fall; Chief Executive Quits (Update3) Jardine Lloyd Thompson Plc, the UK #39;s biggest publicly traded insurance broker, said Chief Executive Steve McGill quit and profit will decline this year because of a difficult #39; #39; second half.",2
1088,"China opens cities early to foreign lenders BEIJING China on Wednesday opened its ancient capital of Xi #39;an and an industrial city in the northeast to overseas banks, a year earlier than planned, as it eases restrictions on their expansion.",2
1089,"CA revokes some of Kumar #39;s benefits Computer Associates International Inc. said Monday it has revoked home security and office support benefits to former Chief Executive Officer Sanjay Kumar, who was indicted last week on ",2
1090,"Mexico Expects to Double Auto Output in 10 Years (Update1) Mexico expects to double automobile capacity in 10 years, attracting investment of as much as \$10 billion from foreign automakers, Economy Minister Fernando Canales said in an interview.",2
1091,"Door open for Hardie boss JAMES Hardie #39;s two most senior executives have agreed to stand aside after damning findings by a special inquiry into its asbestos liabilities, but chief executive Peter Macdonald ",2
1092,"Ottawa surplus swells to \$9.1 billion The federal government raked in billions more than it expected last year in personal and corporate income taxes, and slapped down all \$9.",2
1093,"Mortgage Rates Increase Mortgage rates rose this week, although 30-year mortgages were still below the 6 percent level for a fourth week, Freddie Mac said Thursday.",2
1094,"Morrisons find Safeway hard to digest The supermarket group Morrisons today revealed that Safeway #39;s performance had continued to decline, with like-for-like sales 7.9 per cent lower in the first half.",2
1095,"Sanofi Diet Drug Impressive in 2-Year Study  NEW ORLEANS (Reuters) - An experimental diet drug helped  people lose nearly four times as much weight as a placebo in an  eagerly anticipated two-year trial, researchers said on  Tuesday.",2
1096,"Bankruptcy looming at Delta, auditor says Delta Air Lines said Wednesday it has revised its 2003 annual report to include a new report by its independent auditor warning that bankruptcy is looming.",2
1097,DirecTV Sees Up to  #36;1.6 Billion Charge (Reuters) Reuters - Satellite television provider\DirecTV Inc. said it may take up to  #36;1.6 billion in charges to\write down the value of satellites it would use for\broadcasting instead of high-speed data services.,2
1098,"Judge Wants PeopleSoft To Explain Why It Turned Oracle Down During a scheduling hearing Wednesday, the judge overseeing Oracle #39;s attempt to overturn PeopleSoft #39;s takeover defenses said he wants to know exactly why PeopleSoft has turned down Oracle #39;s offer again.",2
1099,"NYRA Picks Chief Out of Racing Form Charles Hayward, a former top executive with The Daily Racing Form and Little Brown Publishing, was named yesterday to the top management position at the troubled New York Racing Association.",2
1100,"Oil Rises Nearly 2 Percent on Colder US Weather Oil prices jumped nearly 2 percent on Tuesday as colder weather in the United States, the world #39;s largest heating oil market, brought temperatures more in line with seasonal norms.",2
1101, #39;Culture change #39; required at AstraZeneca after key drug fails Astrazeneca Admitted yesterday to an over-optimistic culture within its drug development division as it revealed its recently launched lung cancer pill did not improve patients #39; life expectancy.,2
1102,"Southwest bids \$117M for ATA assets Southwest Airlines #39; package of \$117 million in cash, loan payoffs and preferred stock purchases was selected as the winning bid at the bankruptcy court-approved auction for certain ATA Airlines Inc.",2
1103,"WPP to bid for Grey Global today WPP and a US buyout firm will submit offers for US ad agency Grey Global today, while France #39;s Havas faces opposition to its bid from one of ",2
1104,"Magnitude of problem called unclear Water is accumulating on the underground roof of the Big Dig tunnels, according to Attorney General Thomas F. Reilly, who said yesterday that his office is trying to determine whether the pools of water pose any threat of damage to the \$14.",2
1105,"JPMorgan, Cazenove Announce Joint Venture JPMorgan Chase  amp; Co. and Cazenove Group PLC said Friday they were launching a joint venture to combine their investment banking services for British customers.",2
1106,"Saudi Arabian violence changed oil prices Oil prices were forced higher today by an outbreak of violence in Saudi Arabia and concerns that Opec may cut output. The cost of a barrel of light, sweet crude oil climbed to 43.31 US dollars after gunmen ",2
1107,"Devices Up on Medicare Decision Medical device stocks were in the spotlight Wednesday with Medicare #39;s proposal late Tuesday to expand coverage for implantable cardioverter defibrillators, or ICDs, bolstering shares of those companies making the devices.",2
1108,"Eurostar turns 10 years old LONDON, England -- Eurostar, the high-speed passenger services, is celebrating 10 years of service between Britain, France and Belgium.",2
1109,EU suspends US export sanctions The European Union suspends tariffs on US imports imposed earlier this year during a bitter trade dispute.,2
1110,"Cisco Profits Are Higher, but Investors Want More Cisco Systems, the largest maker of Internet networking equipment, reported Tuesday that its first-quarter profit rose 29 percent, squarely in line with Wall Street forecasts.",2
1111,"Tales of the City, Revisited This year, for the first time since the towers crumbled, New York City #39;s economy outperformed the nation #39;s. The average price for a Manhattan condo or co-op broke the \$1 million mark, a new record.",2
1112,Libya bidding to lure investment for oil sector Tripoli sets outs transparent bidding process for foreign firms to woo investment for sanctions-hit oil sector. By Hassen Zenati - TRIPOLI.,2
1113,"Gas prices top \$2 a gallon in state It's back: \$2 gasoline. After sliding steadily from late June through the Labor Day weekend, the average price for a gallon of self-serve unleaded gasoline in Massachusetts was back up to \$2.01 yesterday, according to the most recent survey by the American Automobile Association. The nationwide average also crossed over the \$2 threshold between Sunday and yesterday, AAA said.",2
