,index,text,label,preprocessed_text
1236,1236,"Stocks Seen Higher, Oracle Could Help  NEW YORK (Reuters) - U.S. stocks were set for a higher open  on Monday, helped by news business software maker Oracle Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; struck a deal to buy rival PeopleSoft Inc.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt;,  ending a bitter takeover battle.",2,stock seen higher oracle could help new york u.s. stock set higher open monday helped news business software maker oracle corp. orcl.o struck deal buy rival peoplesoft inc.psft.o ending bitter takeover battle
1237,1237,"Major glory, maybe,but major gains? No.  Phones across Boston went down yesterday when World Series tickets went on sale. Hotel rooms are already so scarce that Major League Baseball booked rooms at a dozen hotels to come up with the 800 it needs.",2,major glory maybe major gain phone across boston went yesterday world series ticket went sale hotel room already scarce major league baseball booked room dozen hotel come need
1238,1238,"U.S. Oil Clings Near \$47  SINGAPORE (Reuters) - U.S. oil prices hovered near \$47 a  barrel on Wednesday, awaiting data that was expected to show a  big drop in fuel stocks in the United States due to  weather-related disruptions to output and shipments.",2,u.s. oil cling near singapore u.s. oil price hovered near barrel wednesday awaiting data expected show big drop fuel stock united state due weather-related disruption output shipment
1239,1239,Gloves are off as Abbey war turns dirty ANYONE who thought the battle for Marks  amp; Spencer had plumbed the depths of City depravity with its stories of fisticuffs in Baker Street and allegations of interference with mobile phone records may have to draw breath as the banking battle gets serious.,2,glove abbey war turn dirty anyone thought battle mark amp spencer plumbed depth city depravity story fisticuffs baker street allegation interference mobile phone record may draw breath banking battle get serious
1240,1240,"Canadian Natural Profit Rises 55 as Output Increases (Update3) Canadian Natural Resources Ltd., Canada #39;s second-largest natural-gas producer, said third-quarter profit jumped 55 percent as prices soared and acquisitions boosted output.",2,canadian natural profit rise output increase canadian natural resource ltd. canada second-largest natural-gas producer said third-quarter profit jumped percent price soared acquisition boosted output
1241,1241,IBM says supercomputer breaks speed record NEW YORK - IBM is claiming unofficial bragging rights as owner of the world #39;s fastest supercomputer. IBM says its still-unfinished  quot;BlueGene System quot; can sustain speeds of 36 teraflops.,2,ibm say supercomputer break speed record new york ibm claiming unofficial bragging right owner world fastest supercomputer ibm say still-unfinished quot bluegene system quot sustain speed teraflop
1242,1242,"After the Bell -- CommScope Slides  NEW YORK (Reuters) - Shares of communications cable maker  CommScope Inc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CTV.N target=/stocks/quickinfo/fullquote""&gt;CTV.N&lt;/A&gt; fell 22 percent in after-hours trade on  Monday after it warned on its sales outlook for the fourth  quarter.",2,bell commscope slide new york share communication cable maker commscope inc ctv.n fell percent after-hours trade monday warned sale outlook fourth quarter
1243,1243,Google jumps 18 pc on debut NEW YORK (CNN/Money) -- Google stock jumped 18 percent in its long-awaited but rocky debut Thursday. ,2,google jump pc debut new york google stock jumped percent long-awaited rocky debut thursday
1244,1244,"Telecom denial over AAPT Telecom yesterday denied its AAPT consumer business in Australia was on the block, reports NZPA. The company played down chief financial officer Marko Bogoievski #39;s statement in a media report from New York ",2,telecom denial aapt telecom yesterday denied aapt consumer business australia block report nzpa company played chief financial officer marko bogoievski statement medium report new york
1245,1245,"Mortgage Applications Ease in Aug 27 Week (Reuters) Reuters - New applications for U.S. home loans\eased last week for the second week in a row even though\30-year mortgage interest rates decreased slightly, an industry\group said on Wednesday.",2,mortgage application ease aug week reuters new application u.s. home loan eased last week second week row even though -year mortgage interest rate decreased slightly industry group said wednesday
1246,1246,SEC Investigating Newspaper Circulation The Securities and Commission is conducting an investigation into circulation reporting in the newspaper industry following several disclosures of fraudulent practices in recent months.,2,sec investigating newspaper circulation security commission conducting investigation circulation reporting newspaper industry following several disclosure fraudulent practice recent month
1247,1247,9.3 economic growth for China in 2004 expected A World Bank expert said the year 2004 is going to be a good year for China as the country #39;s economy will grow rapidly with higher-than ,2,economic growth china expected world bank expert said year going good year china country economy grow rapidly higher-than
1248,1248,"Sainsbury's Warns of First-Half Profit Dip (AP) AP - Troubled grocery chain J Sainsbury PLC, Britain's third-biggest supermarket retailer, said Monday it expected to announce a big drop in profits for the first half of this year.",2,sainsbury warns first-half profit dip ap troubled grocery chain sainsbury plc britain third-biggest supermarket retailer said monday expected announce big drop profit first half year
1249,1249,"Fed Makes It Three Hikes in a Row The Federal Reserve raised interest rates by a quarter point on Tuesday as widely expected, saying growth  quot;appears to have regained some traction.",2,fed make three hike row federal reserve raised interest rate quarter point tuesday widely expected saying growth quot appears regained traction
1250,1250,"Synopsys Loses \$28.4M on 4Q Sales Drop Synopsys Inc., which makes software used in the design of microchips, on Wednesday reported fourth-quarter sales slumped 27 percent, triggering a loss for the period.",2,synopsys loses .m sale drop synopsys inc. make software used design microchip wednesday reported fourth-quarter sale slumped percent triggering loss period
1251,1251,"New Homes Sales Rise 0.2 Pct. in October (Reuters) Reuters - U.S. new home sales rose 0.2 percent\in October to the third-highest level on record following an\upwardly revised gain in September, a government report showed\on Wednesday.",2,new home sale rise pct october reuters u.s. new home sale rose percent october third-highest level record following upwardly revised gain september government report showed wednesday
1252,1252,"Interest hikes to fight inflation, the Fed says WASHINGTON - Federal Reserve policymakers suggested that  quot;significant quot; increases in short-term interest rates probably would be needed to keep inflation from becoming a problem, according to minutes released Thursday of their August meeting.",2,interest hike fight inflation fed say washington federal reserve policymakers suggested quot significant quot increase short-term interest rate probably would needed keep inflation becoming problem according minute released thursday august meeting
1253,1253,"UPDATE 2-Exelon in talks to buy PSE amp;G - sources Exelon Corp. (EXE.N: Quote, Profile, Research) is in talks to buy New Jersey utility Public Service Enterprise Group Inc. #39;s (PEG.",2,update -exelon talk buy pse amp source exelon corp. talk buy new jersey utility public service enterprise group inc. peg
